"","id","hhid","prov","male","age","marriage","edu","work","industry","insurance","rural","t_income","total_asset","t_asset","net_asset","fina_asset","risk_aver_a","finknow_int_a","finknow_inf_a","finknow_risk_a"
"3255","2019011828_2","2019011828","江苏省",1,68,1,2,1,0,1,1,10.8488633700969,604486,13.3121337891327,13.3121337891327,232200,5,2,2,0
"3256","2019011830_2","2019011830","江苏省",1,54,1,2,0,0,1,1,10.3089526606443,176590,12.0815859404072,10.1882904842371,0,5,2,2,0
"3257","2019011831_1","2019011831","江苏省",1,55,1,3,1,3,1,1,11.1346620142872,496340,13.1150164547413,13.1150164547413,140213,4,1,2,0
"3258","2019011834_1","2019011834","江苏省",1,45,1,4,1,13,1,1,11.4091192962446,1621178,14.2986636034493,14.1384473161927,60528,3,0,1,0
"3259","2019011840_1","2019011840","浙江省",1,81,1,7,0,0,1,0,11.7394154108552,3072884,14.9381270922713,14.9381270922713,514285,1,1,1,1
"3260","2019011843_1","2019011843","浙江省",0,27,0,7,1,11,1,0,12.8993073222622,1624100,14.3004643741627,13.5464539496357,54600,4,0,1,0
"3261","2019011847_1","2019011847","浙江省",1,67,1,3,0,0,1,0,11.7345238230881,2338870,14.6651784647143,14.6651784647143,7000,5,2,0,0
"3262","2019011851_1","2019011851","浙江省",0,28,1,7,1,3,1,0,12.5277212675452,3990384.5,15.1993981501379,15.1993981501379,627384.4375,3,1,1,2
"3263","2019011852_1","2019011852","浙江省",1,35,1,4,1,0,1,0,12.1822409122768,3428152,15.0475318984402,14.8915881706877,119152,2,0,1,2
"3264","2019011854_1","2019011854","浙江省",1,79,1,7,0,0,1,0,11.9385068766632,2178787,14.5942788578867,14.5942788578867,3000,5,1,1,0
"3265","2019011855_1","2019011855","浙江省",0,62,1,3,0,0,1,0,11.8945349434534,3314930,15.0139470652404,14.9190871706268,1367929,1,1,1,1
"3266","2019011856_1","2019011856","浙江省",1,59,0,3,1,11,1,0,10.8197782844103,1094595,13.9058949898028,13.9058949898028,0,5,2,1,0
"3267","2019011857_1","2019011857","浙江省",0,80,0,1,0,0,1,0,10.6482779662479,17990,9.79757132694458,9.79757132694458,4800,5,2,2,2
"3268","2019011859_1","2019011859","浙江省",0,46,1,7,0,0,1,0,12.1391446050973,2648754,14.7895998987098,14.7895998987098,541254,1,1,1,0
"3269","2019011860_1","2019011860","浙江省",1,43,1,7,1,13,1,0,12.658336054412,6509742,15.688810382063,15.5750467216459,581742,4,0,1,1
"3270","2019011864_2","2019011864","浙江省",1,83,1,7,0,0,1,0,12.1062771718174,699000,13.4574060212159,13.4574060212159,625000,5,2,2,0
"3271","2019011867_2","2019011867","浙江省",1,69,1,3,0,0,1,0,12.8520889096076,5449863.5,15.5111011204542,15.5106422881212,606863.375,2,0,1,1
"3272","2019011868_1","2019011868","浙江省",0,40,1,7,1,8,1,0,12.4164753761935,9215657,16.0364144433433,16.0364144433433,456157,3,1,1,1
"3273","2019011870_1","2019011870","浙江省",1,75,1,4,0,0,1,0,11.5515354147224,3144200,14.9610700437396,14.9610700437396,69000,5,1,1,0
"3274","2019011871_1","2019011871","浙江省",1,82,1,7,0,0,1,0,11.746157951393,2005301,14.5113047321435,14.5113047321435,360200,5,1,1,2
"3275","2019011872_1","2019011872","浙江省",0,23,0,7,1,11,1,0,11.1638926738241,3047562,14.9298524846753,14.919959778553,14162,3,0,1,2
"3276","2019011876_1","2019011876","浙江省",0,63,1,3,0,0,1,0,11.4816205391418,1772387.875,14.3878382772775,14.3878382772775,263087.90625,5,2,2,0
"3277","2019011877_1","2019011877","浙江省",1,37,1,8,1,0,1,0,14.6797085180592,15647616,16.5658291310783,16.2977148931201,4611316,2,1,1,0
"3278","2019011878_3","2019011878","浙江省",1,44,1,7,1,6,1,0,12.4104593824952,3297576.5,15.008698362698,15.008698362698,1265775.5,4,1,0,1
"3279","2019011879_3","2019011879","浙江省",1,49,1,3,0,0,1,0,12.4676673832186,3581316,15.0912408885947,15.0912408885947,403468,2,1,1,1
"3280","2019011880_1","2019011880","浙江省",0,65,1,3,0,0,1,0,11.5608104576908,2229698.75,14.6173770446248,14.6173770446248,124566.71875,4,2,1,2
"3281","2019011881_1","2019011881","浙江省",1,53,1,7,1,11,1,0,13.7747406454211,10719334,16.1875595848113,16.1049429319293,2056334,3,1,1,1
"3282","2019011882_1","2019011882","浙江省",1,42,0,6,1,10,1,0,12.2148911479884,3579115,15.0906261211124,14.8009970740705,903615,3,0,1,0
"3283","2019011883_1","2019011883","浙江省",1,58,1,4,0,0,1,0,13.1793205765575,6375612.5,15.6679907228249,15.6679907228249,1239112.5,2,0,1,1
"3284","2019011884_1","2019011884","浙江省",1,60,1,3,0,0,1,0,-11.2304763433835,2301900,14.6492454268339,14.6492454268339,656843.125,2,2,1,1
"3285","2019011885_2","2019011885","浙江省",1,56,1,8,1,11,1,0,11.3349942564776,6569959,15.6980181499543,15.6714026847284,1112390,4,2,2,1
"3286","2019011886_1","2019011886","浙江省",1,69,1,2,0,0,1,0,12.0118384137446,2374575,14.6803290320695,14.6803290320695,326425,5,2,1,0
"3287","2019011887_1","2019011887","浙江省",1,63,1,5,0,0,1,0,11.5917916635205,2501352.75,14.7323422434966,14.7323422434966,493272.8125,5,0,1,1
"3288","2019011888_1","2019011888","浙江省",1,41,1,6,1,0,1,0,12.8739917576689,5028384,15.4306092180911,15.2466310463544,738383,4,2,1,2
"3289","2019011889_1","2019011889","浙江省",1,62,1,3,0,0,1,0,11.9217183631711,3062002.25,14.9345795900133,14.9345795900133,938502.3125,5,0,1,2
"3290","2019011891_2","2019011891","浙江省",1,35,1,6,1,9,1,0,12.4270939464633,9131919,16.0272864166845,16.0129483347941,528980,3,1,1,1
"3291","2019011894_2","2019011894","浙江省",1,59,1,6,1,2,1,0,11.1542334210883,4825994,15.3895272819007,15.3895272819007,509475.75,3,0,1,1
"3292","2019011895_1","2019011895","浙江省",1,36,1,7,1,12,1,0,13.2026245227571,4379370,15.2924154363909,15.1763255595896,349870,4,0,1,2
"3293","2019011896_2","2019011896","浙江省",1,59,1,3,1,0,1,0,12.7577138637959,4259247.5,15.2646030594498,15.2646030594498,623197.5625,4,1,1,1
"3294","2019011897_1","2019011897","浙江省",1,49,1,7,1,5,1,0,12.6644464092937,5363443,15.4951166775743,15.4951166775743,1297743,2,1,1,2
"3295","2019011898_2","2019011898","浙江省",1,46,1,7,1,0,1,0,11.3653357150947,13701700,16.4330304706914,15.8888963002487,1215700,3,1,1,1
"3296","2019011899_1","2019011899","浙江省",0,44,1,4,1,5,1,0,11.0350876031054,2282748,14.640890538342,14.640890538342,767248,4,1,1,1
"3297","2019011900_2","2019011900","浙江省",1,44,1,7,1,2,1,0,12.4375533460313,5310376,15.4851732005041,15.2043935656457,364376,2,1,1,2
"3298","2019011901_1","2019011901","浙江省",0,24,0,6,1,8,1,0,11.8528773548557,39146,10.5750535250625,10.5750535250625,28146,3,0,0,0
"3299","2019011902_2","2019011902","浙江省",1,40,1,8,1,11,1,0,13.2356724196613,7742634,15.8622524977511,15.7239612077325,186667,4,0,1,2
"3300","2019011903_1","2019011903","浙江省",1,33,1,6,1,8,1,0,12.7169662669843,5606597,15.5394544980801,15.3969024313534,897597,2,0,1,1
"3301","2019011904_1","2019011904","浙江省",1,62,1,4,0,0,1,0,9.42448354109309,2705386.25,14.8107552511966,14.8107552511966,705386.3125,3,2,2,2
"3302","2019011905_1","2019011905","浙江省",1,50,0,4,1,9,1,0,11.1312403580273,3392529,15.0370862189229,15.0130960064961,978288,1,0,1,0
"3303","2019011907_1","2019011907","浙江省",1,40,1,7,1,0,1,0,11.9274163842857,3565647,15.0868560820398,15.0291307759815,279647,4,0,1,2
"3304","2019011909_2","2019011909","浙江省",1,38,1,6,1,0,1,0,-13.5911162247484,1158791.25,13.9628879939341,13.9628879939341,52000,5,0,1,2
"3305","2019011910_1","2019011910","浙江省",1,65,1,4,0,0,1,0,11.4845386896992,170511.34375,12.0465571057506,12.0465571057506,169261.34375,5,2,1,0
"3306","2019011911_1","2019011911","浙江省",0,51,1,3,0,0,1,0,11.8688501275183,2730262.75,14.8199084079511,14.8199084079511,695061.75,4,0,1,0
"3307","2019011912_2","2019011912","浙江省",0,36,1,7,1,5,1,0,12.2592601954636,4198245,15.2501771387841,14.8388887534629,336245,3,1,1,2
"3308","2019011913_2","2019011913","浙江省",1,27,1,4,1,8,1,0,12.5035292908163,2420835,14.6996230799421,14.3348012517135,358877,4,1,0,0
"3309","2019011914_2","2019011914","浙江省",1,60,1,3,0,0,1,0,11.5114593908085,1964754.75,14.4908779863359,14.4908779863359,389554.8125,4,2,1,0
"3310","2019011915_2","2019011915","浙江省",1,60,1,3,0,0,1,0,12.0080484450089,4466471.5,15.3121092812686,15.0586477757818,939471.625,1,1,1,0
"3311","2019011916_1","2019011916","浙江省",1,32,1,8,1,2,1,0,13.1403997398904,3851354,15.1639353327478,14.7753790357854,194154,5,1,1,1
"3312","2019011923_2","2019011923","浙江省",1,47,1,4,1,0,1,0,12.9037619948056,9194981,16.034168349678,16.034168349678,422330,3,0,1,2
"3313","2019011924_2","2019011924","浙江省",1,43,1,7,1,8,1,0,13.0939766342831,7624046,15.8468177578761,15.8468177578761,4340046,2,0,1,2
"3314","2019011925_1","2019011925","浙江省",0,61,1,3,0,0,1,0,10.3494546039536,1789127,14.3972383493508,14.3972383493508,2000,5,2,1,0
"3315","2019011926_1","2019011926","浙江省",0,71,1,3,0,0,1,0,11.3422616913937,4145420,15.2375146683182,15.2375146683182,133000,5,1,1,0
"3316","2019011927_1","2019011927","浙江省",1,42,1,6,1,0,1,0,10.3582506323656,3102636,14.9477626307166,14.9477626307166,1021986,2,1,1,1
"3317","2019011928_2","2019011928","浙江省",0,35,1,6,1,12,1,0,13.0473703983629,5481009,15.516799766063,15.516799766063,3443859,3,1,1,0
"3318","2019011929_2","2019011929","浙江省",1,49,1,3,1,6,1,0,11.1206973598941,2773146,14.8354929737709,14.5929428192097,92400,5,1,0,0
"3319","2019011930_2","2019011930","浙江省",1,34,1,7,1,5,1,0,12.0488631255511,2389200,14.6864691398403,14.6171533346775,176200,4,1,1,2
"3320","2019011931_1","2019011931","浙江省",0,30,1,7,1,5,1,0,11.9994788877605,1949803,14.4832388997955,14.4832388997955,161700,2,1,1,1
"3321","2019011933_1","2019011933","浙江省",1,37,1,7,1,10,1,0,12.1785729718276,5841991,15.5805822213603,15.3463361226056,234291,4,1,1,1
"3322","2019011934_2","2019011934","浙江省",0,52,0,6,0,0,1,0,9.83091685970129,4046975.75,15.2134804317471,15.2134804317471,430475.78125,5,1,1,1
"3323","2019011935_1","2019011935","浙江省",1,59,1,4,0,0,1,0,11.9009290033673,6470289,15.6827313331766,15.6827313331766,1443289,5,1,1,1
"3324","2019011936_2","2019011936","浙江省",1,37,1,4,1,6,1,0,12.115214276072,277096,12.5321192955249,12.5321192955249,51418,3,1,1,0
"3325","2019011937_1","2019011937","浙江省",0,34,1,7,1,6,1,0,13.1988752436024,3740512,15.1347330584167,14.8236553222217,932512,3,1,1,1
"3326","2019011938_1","2019011938","浙江省",1,44,1,7,1,8,1,0,12.7815420973888,5004669,15.4258818346784,15.3469153588,687169,4,1,1,1
"3327","2019011939_1","2019011939","浙江省",1,56,1,4,1,7,1,0,12.9175200999281,2840272,14.8594103801992,14.8594103801992,758772,4,1,1,1
"3328","2019011940_2","2019011940","浙江省",1,31,1,6,1,8,1,0,14.8052296168,6908189,15.7482180774575,15.6730872616774,354188,5,2,2,2
"3329","2019011941_1","2019011941","浙江省",1,46,1,7,1,3,1,0,12.5692042006223,13680241,16.4314630869626,16.4314630869626,1504221,4,1,1,1
"3330","2019011942_1","2019011942","浙江省",1,66,1,5,0,0,1,0,11.1142708626293,7182790,15.7871984449342,15.7871984449342,1599290,4,1,1,2
"3331","2019011943_1","2019011943","浙江省",1,60,1,4,0,0,1,0,12.453018840359,2319120.25,14.6566984691408,14.6566984691408,477545.34375,5,2,1,1
"3332","2019011944_2","2019011944","浙江省",1,86,1,7,0,0,1,0,11.4219060665831,2422400,14.7002693422253,14.7002693422253,100100,5,2,2,0
"3333","2019011945_1","2019011945","浙江省",1,72,1,4,0,0,1,0,14.2766657802656,2319993,14.6570747263966,14.6570747263966,785693,4,1,1,2
"3334","2019011946_1","2019011946","浙江省",1,47,1,7,1,2,1,0,12.0407704345308,4952704,15.415444248024,15.3625844366818,1423704,3,1,1,1
"3335","2019011947_1","2019011947","浙江省",0,75,0,3,0,0,1,0,10.9941469464384,2891465,14.8772738520631,14.8772738520631,358815,4,1,1,1
"3336","2019011948_1","2019011948","浙江省",0,46,1,2,1,2,0,0,11.1377300713941,128300,11.7621265506037,11.7621265506037,6246,3,2,2,0
"3337","2019011949_1","2019011949","浙江省",1,62,1,7,1,13,1,0,12.8005645577102,3694026,15.1222274781573,15.1222274781573,48926,5,2,1,0
"3338","2019011950_2","2019011950","浙江省",1,62,1,6,1,11,1,0,12.632989347439,5734451.5,15.5620026631696,15.5620026631696,700653.3125,1,1,1,1
"3339","2019011951_2","2019011951","浙江省",1,48,1,9,1,11,1,0,13.0885504855913,10885271,16.2029211489876,16.1474093746269,1818797,3,1,2,0
"3340","2019011952_1","2019011952","浙江省",1,72,1,5,0,0,1,0,11.3339662491671,221750,12.3093059001718,12.3093059001718,165450,2,0,1,1
"3341","2019011953_1","2019011953","浙江省",1,44,1,7,1,11,1,0,12.0904401083934,4193750,15.2491058797021,15.2491058797021,380000,1,0,1,0
"3342","2019011954_1","2019011954","浙江省",0,43,0,8,1,11,1,0,12.3408482637849,2380549,14.6828416913158,14.6828416913158,26549,3,1,1,0
"3343","2019011955_1","2019011955","浙江省",1,86,0,1,0,0,1,0,11.8820135461475,1786294.5,14.3956539204421,14.3956539204421,622791.5625,4,2,2,1
"3344","2019011956_3","2019011956","浙江省",1,51,1,4,1,6,1,0,13.272880320342,5083702,15.44155029431,15.44155029431,1059101.875,4,1,1,1
"3345","2019011957_2","2019011957","浙江省",0,43,1,4,1,13,1,0,11.6047477509569,1399386,14.1515441269563,14.1371490305875,118536,3,1,1,1
"3346","2019011958_1","2019011958","浙江省",1,40,1,6,1,13,1,0,12.1437716193328,4067540,15.2185489520774,15.2185489520774,947840,3,0,1,1
"3347","2019011959_2","2019011959","浙江省",1,43,1,6,1,0,1,0,12.9621359380834,7470700,15.8264992608847,15.3780036026218,342200,4,1,1,2
"3348","2019011960_3","2019011960","浙江省",0,51,1,3,1,5,1,0,12.357122809436,5655370,15.548116094216,15.548116094216,1378370.25,3,0,1,1
"3349","2019011961_1","2019011961","浙江省",0,25,0,7,1,12,1,0,11.4210952231519,1091692,13.903239344221,13.903239344221,384892,4,1,1,2
"3350","2019011974_1","2019011974","浙江省",1,30,1,9,1,13,1,0,12.5426698743395,6303797,15.6566627082247,15.2750082142839,176000,2,2,1,1
"3351","2019011975_2","2019011975","浙江省",1,42,1,7,1,3,1,0,11.5479643696147,6125000,15.6278893143951,15.6278893143951,402000,3,1,1,0
"3352","2019011977_2","2019011977","浙江省",1,65,1,6,0,0,1,0,11.8354617601625,5820763.5,15.5769419966706,15.5769419966706,310208.625,5,2,1,2
"3353","2019011978_1","2019011978","浙江省",0,35,1,8,1,11,1,0,13.7497446171887,8954539,16.0076711125315,15.9207443513122,1419539,3,1,1,1
"3354","2019011979_1","2019011979","浙江省",1,76,1,6,0,0,1,0,11.4008759611616,1736440,14.367347598309,14.367347598309,4387,5,1,1,0
"3355","2019011982_1","2019011982","浙江省",1,42,1,7,1,7777,1,0,12.7670418029621,5122997,15.4492501773268,15.4492501773268,1031427,2,1,1,1
"3356","2019011983_2","2019011983","浙江省",0,25,1,7,1,6,1,0,12.4433261811627,2964700,14.9022864048564,14.8031302039852,164100,2,0,1,1
"3357","2019011984_1","2019011984","浙江省",1,34,1,6,1,0,1,0,13.2091830693569,10367400,16.1541768255293,16.1541768255293,447400,5,1,1,0
"3358","2019011987_2","2019011987","浙江省",1,64,1,3,0,0,1,0,11.83783106522,2764151.25,14.8322441837908,14.8322441837908,730491.25,3,1,1,0
"3359","2019011989_1","2019011989","浙江省",1,73,1,4,0,0,1,0,11.3385720778255,2022000,14.5195976785626,14.5195976785626,4500,5,1,1,0
"3360","2019012007_1","2019012007","浙江省",1,42,1,7,1,6,1,0,13.45260193927,8328420,15.9351843202819,15.7865898610983,2308220,3,1,1,1
"3361","2019012008_2","2019012008","浙江省",1,37,1,8,1,1,1,0,13.0305769817736,2771637,14.834948678336,14.7600532190759,151837,4,1,1,1
"3362","2019012022_1","2019012022","浙江省",1,57,1,7,1,0,1,0,12.50804216459,8282427.5,15.9296466597222,15.9296466597222,642720.375,3,0,1,0
"3363","2019012027_1","2019012027","浙江省",1,53,1,3,1,3,1,0,9.90348755253613,5556,8.62263370387423,8.62263370387423,2156,5,2,2,0
"3364","2019012028_2","2019012028","浙江省",1,30,1,3,1,2,1,0,11.8955380997262,666855,13.4103279099605,12.7274078496808,127372,3,0,0,2
"3365","2019012029_1","2019012029","浙江省",1,51,0,3,1,6,1,0,10.9150884642146,525524,13.172151139046,13.1133710675025,76067,3,1,2,0
"3366","2019012030_1","2019012030","浙江省",1,30,1,4,1,2,1,0,11.0413205543575,48560,10.7905554257334,10.7905554257334,27960,4,1,1,2
"3367","2019012032_2","2019012032","浙江省",1,35,1,6,1,2,1,0,11.8084120031962,422858,12.9547917042699,12.9547917042699,97758,3,1,1,2
"3368","2019012033_2","2019012033","浙江省",1,45,1,3,0,0,1,0,10.5186731916264,768119,13.5516999480433,13.5516999480433,8669,5,2,2,0
"3369","2019012034_2","2019012034","浙江省",1,31,1,6,1,0,1,0,11.5464085957868,1446500,14.1846574033983,13.8532879222983,90000,3,0,1,0
"3370","2019012035_1","2019012035","浙江省",1,26,1,3,1,3,1,0,11.3389886577107,68226,11.1305810028528,11.1305810028528,15076,5,0,0,0
"3371","2019012036_1","2019012036","浙江省",1,45,1,3,1,7,1,0,12.0260783784953,350200,12.7662596988339,12.7662596988339,93200,4,0,1,2
"3372","2019012037_2","2019012037","浙江省",1,48,1,3,1,3,1,0,11.0379012536676,520291,13.1621435494159,13.1621435494159,161701,5,2,2,0
"3373","2019012038_2","2019012038","浙江省",1,66,1,2,1,0,1,0,13.0992953444695,4773159,15.3785189078153,15.3785189078153,288358,5,2,2,0
"3374","2019012040_1","2019012040","浙江省",1,43,1,3,1,0,1,0,11.9183905730784,263118,12.4803578797395,12.4803578797395,57600,5,2,2,0
"3375","2019012041_2","2019012041","浙江省",1,24,1,6,1,0,1,0,10.3643873675324,1447599,14.1854168798729,13.7371154089869,104000,3,2,1,0
"3376","2019012042_2","2019012042","浙江省",1,40,1,3,1,2,1,0,12.0736834574844,1186268,13.9863228026584,13.7496570392629,44400,4,0,1,0
"3377","2019012043_2","2019012043","浙江省",1,37,1,4,1,0,1,0,6.39692965521615,2415314,14.6973398573208,14.5647138227999,17850,5,2,2,0
"3378","2019012044_2","2019012044","浙江省",1,43,1,2,1,3,1,0,11.6557985274624,743218,13.5187446857794,13.5187446857794,94401,4,1,0,0
"3379","2019012045_2","2019012045","浙江省",1,52,1,6,1,12,1,0,11.9447078813958,2254132,14.6282755344226,14.5828984161579,177232.015625,5,0,2,0
"3380","2019012048_1","2019012048","浙江省",0,45,1,4,1,5,1,0,10.3289840199492,2034436,14.5257291885686,14.5257291885686,13952,5,0,2,0
"3381","2019012050_2","2019012050","浙江省",1,42,1,3,1,2,1,0,10.3201233686465,1038426,13.8532166631393,13.8532166631393,123500,3,2,2,2
"3382","2019012052_2","2019012052","浙江省",1,44,1,4,1,0,1,0,11.9299238088921,453357,13.0244351735638,13.0244351735638,299618,5,2,2,0
"3383","2019012053_1","2019012053","浙江省",1,37,1,3,1,0,1,0,9.50746040800538,72738,11.1946192229746,11.1946192229746,25038,5,0,2,0
"3384","2019012055_1","2019012055","浙江省",0,44,0,4,1,2,1,0,10.9370723116326,632656,13.3576821094893,13.3576821094893,19656,5,2,2,0
"3385","2019012056_1","2019012056","浙江省",1,39,1,4,1,2,1,0,11.7792089622783,521279,13.1640406860392,13.1640406860392,272000,4,0,2,0
"3386","2019012057_1","2019012057","浙江省",1,50,1,4,1,0,1,0,7.62874404849409,1660169,14.3224299623796,14.3224299623796,88143,3,2,1,0
"3387","2019012058_1","2019012058","浙江省",1,59,1,3,1,12,1,0,11.7566478128715,2361815,14.6749409492173,14.6749409492173,161315.046875,5,2,2,2
"3388","2019012059_1","2019012059","浙江省",1,35,1,7,1,0,1,0,13.0170067506278,6430500,15.6765628536883,15.4007582315972,518500,3,1,1,1
"3389","2019012060_1","2019012060","浙江省",0,32,1,7,1,11,1,0,13.0638864476454,4796803,15.3834602123072,15.2378482338802,2165803,5,1,1,2
"3390","2019012061_1","2019012061","浙江省",1,32,1,7,1,0,1,0,13.4440464340882,11576581,16.2644947360824,16.2644947360824,4033242,2,0,1,1
"3391","2019012062_2","2019012062","浙江省",1,36,1,7,1,10,1,0,12.6869543929231,3446351,15.0528265481087,15.00832665706,28351,4,0,1,0
"3392","2019012063_2","2019012063","浙江省",1,29,1,6,1,5,1,0,12.4549112336689,3450650,15.0540731770585,14.7712719717469,156650,4,0,0,0
"3393","2019012065_2","2019012065","浙江省",1,33,1,4,1,0,1,0,11.5424842672118,7679556,15.8540722909526,15.7207181994081,405404,3,0,1,2
"3394","2019012066_1","2019012066","浙江省",1,57,1,3,1,13,1,0,10.8046646466002,469387,13.0591828670859,13.0591828670859,223900,5,2,2,0
"3395","2019012067_1","2019012067","浙江省",1,26,0,4,1,0,1,0,12.2147003198805,2218133,14.6121764090262,14.6121764090262,473302,3,1,2,2
"3396","2019012093_3","2019012093","浙江省",1,89,1,2,0,0,1,0,12.2900001054655,1561398.125,14.2610922118222,14.2610922118222,599897.125,4,1,1,1
"3397","2019012096_1","2019012096","浙江省",1,50,1,7,1,13,1,0,12.9597079680054,2085419,14.5504803522581,14.5113635744461,728919,3,1,1,0
"3398","2019012098_1","2019012098","浙江省",1,47,1,3,1,0,1,0,12.7622740396229,3562307,15.0859189266529,14.6962644708071,233134,5,2,1,0
"3399","2019012099_2","2019012099","浙江省",1,54,1,6,1,5,1,0,12.5440677175844,2864106,14.867766817551,14.8213150665459,307606,3,1,1,2
"3400","2019012100_2","2019012100","浙江省",1,42,1,4,1,7,1,0,12.0379557235282,2071022,14.5435527632088,14.5435527632088,439022,4,0,2,0
"3401","2019012101_1","2019012101","浙江省",0,63,1,1,0,0,1,0,10.7276714761409,5430,8.59969441292798,8.59969441292798,110,3,2,2,0
"3402","2019012102_1","2019012102","浙江省",1,49,1,6,1,13,1,0,11.9547546458143,1452701,14.1889351402341,14.1889351402341,401000,4,0,1,1
"3403","2019012104_1","2019012104","浙江省",0,49,1,3,0,0,1,0,11.5167929764967,1365565,14.1270788203741,13.7804687012154,202337,4,2,2,0
"3404","2019012107_1","2019012107","浙江省",0,46,1,6,0,0,1,0,11.0159205602215,1123150,13.9316477955933,13.9316477955933,65500,3,0,1,2
"3405","2019012108_1","2019012108","浙江省",1,58,1,4,1,1,1,0,11.0055056883625,203031.703125,12.2211174188597,12.2211174188597,197323.703125,5,0,1,0
"3406","2019012109_2","2019012109","浙江省",1,45,1,4,1,0,1,0,11.2975330458654,5318742,15.4867473671899,15.0150963534233,273492,3,2,1,2
"3407","2019012110_1","2019012110","浙江省",1,42,1,6,1,3,1,0,-12.2824663961578,2369592,14.6782283463927,14.6782283463927,1231592,2,1,1,1
"3408","2019012111_1","2019012111","浙江省",1,24,0,7,0,0,1,0,11.3769716764267,1465881.5,14.1979673259652,13.83126726646,425131.46875,2,1,1,1
"3409","2019012112_2","2019012112","浙江省",1,54,1,7,1,11,1,0,11.5079732228362,1178646,13.9798768799812,13.3986017194367,113302,3,0,1,0
"3410","2019012113_1","2019012113","浙江省",0,62,0,4,0,0,1,0,10.5429833975556,1421783.625,14.1674227153202,14.1674227153202,117103.6015625,4,1,1,2
"3411","2019012114_1","2019012114","浙江省",0,66,1,3,0,0,1,0,11.7877198467483,1952252,14.4844941359834,14.4844941359834,179152,5,0,1,0
"3412","2019012115_1","2019012115","浙江省",1,53,1,3,1,3,1,0,10.2083216838055,916780,13.7286228096959,13.7286228096959,58100,4,0,1,1
"3413","2019012116_2","2019012116","浙江省",1,50,1,4,1,6,1,0,11.3390243564844,1313607,14.0882873465333,14.0882873465333,521707,3,2,0,0
"3414","2019012117_2","2019012117","浙江省",1,56,1,4,1,0,1,0,11.1788503529487,2743649,14.8247993441941,14.8247993441941,305049,5,1,0,0
"3415","2019012118_2","2019012118","浙江省",1,42,1,6,1,0,1,0,13.0350064861861,3558161,15.0847543963247,15.0847543963247,973661,3,0,1,1
"3416","2019012121_1","2019012121","浙江省",1,56,0,2,1,3,1,1,10.9585832472875,316300,12.6644464092937,12.6644464092937,54200,5,2,1,0
"3417","2019012128_1","2019012128","浙江省",1,72,1,3,1,0,1,1,10.3744906821149,440525,12.9957224764369,12.9957224764369,22713,5,0,1,0
"3418","2019012130_1","2019012130","浙江省",1,63,1,2,1,3,1,1,11.1999392596543,318400,12.6710637329524,12.6710637329524,6300,5,2,2,0
"3419","2019012131_2","2019012131","浙江省",1,47,1,3,1,7,1,1,11.5060116193261,493656,13.1095941973261,13.1095941973261,82923,2,0,1,0
"3420","2019012132_2","2019012132","浙江省",1,53,1,4,1,12,1,1,11.4350043787633,596517,13.2988630196949,13.2988630196949,277117,5,2,2,0
"3421","2019012133_1","2019012133","浙江省",1,54,1,3,0,0,1,1,8.03106018024062,264171,12.4843518997164,12.4843518997164,57170,4,0,1,0
"3422","2019012136_31","2019012136","浙江省",1,65,1,1,1,0,1,1,10.8484532009943,643175,13.3741721279323,12.8026400907411,13575,4,2,0,0
"3423","2019012139_1","2019012139","浙江省",0,45,1,3,1,13,1,1,11.838112837788,749885,13.5276751404224,13.5276751404224,134885,4,1,1,0
"3424","2019012140_1","2019012140","浙江省",1,64,1,2,0,0,1,1,11.3228297677022,559351,13.2345324620629,13.2345324620629,210000,5,0,2,0
"3425","2019012141_2","2019012141","浙江省",1,51,1,3,0,0,1,1,11.7414147026092,2656558,14.792541857874,14.792541857874,309786,5,2,2,0
"3426","2019012142_1","2019012142","浙江省",1,54,1,3,1,0,1,1,11.0972281862958,81631,11.3099643707685,11.3099643707685,19040,5,2,2,0
"3427","2019012144_2","2019012144","浙江省",1,54,1,3,1,0,1,1,11.681824001432,705317,13.4664026261243,13.3460140001361,3380,5,1,1,0
"3428","2019012146_2","2019012146","浙江省",1,72,1,1,1,0,1,1,9.49058233533027,990700,13.8061670429611,13.8061670429611,7000,5,2,2,0
"3429","2019012147_2","2019012147","浙江省",1,51,1,3,1,3,1,1,12.1905528338721,1096900,13.9079985773994,13.9079985773994,179100,5,1,2,0
"3430","2019012148_1","2019012148","浙江省",1,73,1,2,1,0,1,1,10.1655056032324,31123,10.3457023746743,10.3457023746743,12000,5,2,2,0
"3431","2019012153_1","2019012153","浙江省",1,75,1,2,0,0,1,1,9.08704215563169,9780,9.18809476302886,9.18809476302886,0,1,0,2,0
"3432","2019012157_1","2019012157","浙江省",1,62,0,2,1,0,1,1,11.4421810604445,746200,13.5227489397692,13.5227489397692,40000,3,1,0,0
"3433","2019012158_2","2019012158","浙江省",1,52,1,1,1,0,1,1,12.2355100811838,551426,13.2202629291624,13.2202629291624,91560,5,2,2,0
"3434","2019012159_1","2019012159","浙江省",1,49,1,3,1,0,1,1,11.0437215158951,613851,13.3275075066701,13.3275075066701,84600,5,1,1,0
"3435","2019012160_1","2019012160","浙江省",1,51,1,3,0,0,1,1,10.3577983788261,1186874,13.9868335179996,13.9868335179996,398500,4,1,1,0
"3436","2019012163_2","2019012163","浙江省",1,53,1,4,1,13,1,1,10.3829153841547,258622,12.4631228151739,11.5956292442346,12502,5,2,2,0
