"","id","hhid","prov","male","age","marriage","edu","edu_p","health","work","industry","insurance","rural","total_income","t_income","total_asset","t_asset","nasset","net_asset","fina_asset","house_asset","risk_aver","finknow","finknow_int","finknow_inf","finknow_risk","finance_inf","ind_business","house","numhouse","cash","current_dep","time_dep","stock","stock_a","bond","bond_a","fund","fund_a","inter_fin","inter_fin_a","fin_planning","fin_planning_a","derivative","der_a","golden","golden_a","nonrmb","nonrmb_a","riskasset","pro_stock","fin_market","pro_fin_market","t_income2","age2"
"4152","2019013909_2","2019013909","安徽省",1,71,1,2,2,2,1,0,1,1,2830,7.94803199063728,54601,10.9078074765836,54601,10.9078074765836,1000,50000,5,0,0,0,0,1,0,1,1,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.1712125241937,5041
"4153","2019013910_1","2019013910","安徽省",1,72,0,2,2,1,1,0,1,1,4453.3359375,8.40140874319032,44739,10.7086008834309,44739,10.7086008834309,96,41973,5,0,0,0,0,4,0,1,1,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.5836688701548,5184
"4154","2019013911_1","2019013911","安徽省",1,66,1,4,4,1,1,0,1,1,26860,10.1983934700772,2532693,14.7447937214806,2512693,14.7368656443197,500,2529333,5,2,1,1,0,1,0,1,1,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104.007229370514,4356
"4155","2019013916_1","2019013916","安徽省",1,56,1,3,3,3,1,0,1,1,-5917.5,-8.68566934138814,136134,11.8213949737522,136134,11.8213949737522,25873,1e+05,5,0,0,0,0,1,0,1,1,0,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.4408519079299,3136
"4156","2019013933_2","2019013933","安徽省",1,73,1,3,3,1,1,0,1,1,14665,9.59321898141155,372324,12.8275197219249,372324,12.8275197219249,4620,75000,5,1,0,1,0,1,0,1,1,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.0298504253149,5329
"4157","2019013936_1","2019013936","安徽省",1,68,1,2,2,4,1,0,1,1,14298,9.5678749463268,65641,11.091955779701,65641,11.091955779701,5500,50000,5,1,0,1,0,2,0,1,1,5500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.544230988548,4624
"4158","2019013939_2","2019013939","安徽省",1,70,1,2,2,4,1,0,1,1,64650,11.0767433842,374660,12.8337742270151,374660,12.8337742270151,16660,3e+05,5,0,0,0,0,1,0,1,1,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.694243999419,4900
"4159","2019013941_1","2019013941","安徽省",1,80,1,2,2,3,1,0,1,1,52227.5,10.8633644550732,616489,13.3317957587672,616489,13.3317957587672,10488,5e+05,5,0,0,0,0,1,0,1,1,500,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.012687283748,6400
"4160","2019013943_1","2019013943","安徽省",1,46,0,3,2,4,1,0,1,1,8288,9.02256396449926,91410,11.4231101606479,51410,10.8475879850496,2115,60000,3,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.4066604934807,2116
"4161","2019013946_1","2019013946","安徽省",1,52,1,2,2,3,1,2,1,1,78764,11.2742113186651,582331,13.2747942935711,532331,13.1850207553009,124631,3e+05,5,0,0,0,0,1,0,1,1,120000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.107840857915,2704
"4162","2019013951_2","2019013951","安徽省",0,76,0,2,2,2,0,0,1,1,25380,10.1417167412684,214500,12.2760650173502,214500,12.2760650173502,1000,2e+05,5,0,0,0,0,1,0,1,1,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102.854418460123,5776
"4163","2019013953_2","2019013953","安徽省",1,58,1,3,3,3,1,0,1,1,14445,9.57810361290034,200680,12.2094668785982,200680,12.2094668785982,2550,50000,5,0,0,0,0,2,0,1,1,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.7400688194545,3364
"4164","2019013954_1","2019013954","安徽省",1,65,1,3,3,3,1,0,1,1,39317,10.5794122743005,416515,12.9396777543463,336515,12.7263980035964,26110,320000,5,0,0,0,0,3,0,1,2,3000,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111.92396406962,4225
"4165","2019013955_1","2019013955","安徽省",1,55,1,3,3,2,1,0,1,1,79014,11.2773803309383,220675,12.3044463098884,18675,9.83494101000102,7465,150000,5,0,0,0,0,1,0,1,1,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.179307128633,3025
"4166","2019013956_1","2019013956","安徽省",1,47,1,2,2,3,1,0,1,1,106232,11.5733806606702,216550,12.2855767466428,216550,12.2855767466428,22491,150000,5,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,133.943139916774,2209
"4167","2019013957_1","2019013957","安徽省",1,56,1,2,2,3,1,0,1,1,35927,10.4892443809355,391411,12.8775134377904,291411,12.5824899208297,7760,225000,5,0,0,0,0,1,0,1,1,2000,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.024247682988,3136
"4168","2019013959_1","2019013959","安徽省",1,51,0,2,2,5,1,0,1,1,71969.5,11.1839976971385,269893,12.5057808631381,268843,12.5018828450754,3742,250000,5,0,0,0,0,1,0,1,1,1000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,125.0818044896,2601
"4169","2019013960_2","2019013960","安徽省",1,46,1,3,3,2,1,3,1,1,20109.05078125,9.9089252803225,232711,12.3575526193377,203711,12.2244576017387,8291,203582,5,1,0,1,0,3,0,1,1,0,300,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,98.1868002110143,2116
"4170","2019013962_1","2019013962","安徽省",0,74,0,3,3,4,0,0,1,1,5505.0498046875,8.61342109628888,1730,7.45587668749182,1730,7.45587668749182,350,0,5,0,0,0,0,1,0,0,1,50,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.1910229819943,5476
"4171","2019013963_1","2019013963","安徽省",1,64,1,3,3,1,1,0,1,1,108305,11.5927065999751,237533,12.378061840173,237533,12.378061840173,13868,158149,5,0,0,0,0,1,0,1,1,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.390846313106,4096
"4172","2019013966_1","2019013966","安徽省",0,57,1,3,3,3,1,0,1,1,30254,10.3173836861221,6583,8.79224584746788,-53417,-10.8858843263449,2820,0,5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106.448406126659,3249
"4173","2019013967_1","2019013967","安徽省",1,42,1,3,3,5,1,0,1,1,80,4.38202663467388,125559,11.7405310466043,125559,11.7405310466043,106253,3000,3,2,1,1,0,2,0,1,1,1500,80000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,19.2021574269913,1764
"4174","2019013968_2","2019013968","安徽省",1,61,1,4,4,4,1,3,1,1,158080,11.9708565129817,224438,12.3213547787577,204438,12.228020030013,8720,60000,5,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143.301405654396,3721
"4175","2019013969_1","2019013969","安徽省",1,65,1,5,5,3,0,0,1,1,60319.5,11.0074107135228,298510,12.6065587120912,298510,12.6065587120912,34460,12000,5,1,0,1,0,5,0,1,1,6000,9000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.163090616177,4225
"4176","2019013972_1","2019013972","安徽省",1,64,1,1,1,5,1,13,1,1,30320,10.3195628397563,42424,10.655469518817,42424,10.655469518817,1000,30284,5,1,0,1,0,5,0,1,1,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106.493377203679,4096
"4177","2019013973_4","2019013973","安徽省",0,70,0,1,1,3,1,0,1,1,66308.75,11.1020771433332,820501,13.6176704082806,470501,13.0615533634038,86258,720366,5,0,0,0,0,1,0,1,2,2750,7500,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,123.256116896521,4900
"4178","2019013974_1","2019013974","安徽省",1,56,1,2,2,3,1,0,1,1,23520,10.0656064020126,205637,12.2338677574616,205637,12.2338677574616,20537,170000,5,0,0,0,0,1,0,1,1,37,20000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,101.316432240236,3136
"4179","2019013975_1","2019013975","安徽省",1,79,1,2,2,2,1,12,1,1,31733,10.3651124278545,45047,10.7154616681443,45047,10.7154616681443,21447,15000,5,1,0,1,0,1,0,1,1,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.435555642064,6241
"4180","2019013979_1","2019013979","安徽省",1,52,1,2,2,2,1,4,1,1,51170,10.8429087017991,712558,13.4766165913206,662558,13.4038633801803,6263,665000,5,1,0,1,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117.568669115551,2704
"4181","2019013980_2","2019013980","安徽省",0,57,1,1,1,2,1,0,1,1,60446,11.0095056834648,284995,12.5602269152372,284995,12.5602269152372,62221,2e+05,4,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.209215394244,3249
"4182","2019013981_1","2019013981","安徽省",1,70,1,2,2,3,1,0,1,1,2593,7.86057078553866,195584,12.1837452336461,195584,12.1837452336461,4153,172891,5,0,0,0,0,5,0,1,1,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.7885730744639,4900
"4183","2019013982_1","2019013982","安徽省",0,62,1,4,4,2,1,1,1,1,20258,9.91630505624674,95146,11.4631678329547,93746,11.4483442762557,720,82000,5,0,0,0,0,4,0,1,1,720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.3331059685447,3844
"4184","2019013983_1","2019013983","安徽省",1,61,1,2,2,2,1,0,1,1,34300,10.442900633154,221883,12.3099054948998,215883,12.2824918732452,4000,125000,5,0,0,0,0,1,0,1,1,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109.054173633929,3721
"4185","2019013984_2","2019013984","安徽省",1,45,1,2,2,2,1,1,1,1,21866,9.99268819799443,162168,11.9963881139001,49368,10.8070577200009,3760,150000,5,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.8538174223372,2025
"4186","2019013987_1","2019013987","安徽省",1,53,1,2,2,1,0,0,1,1,50617.5,10.8320526452857,304876,12.6276604155456,54876,10.9128313734461,13000,260000,5,0,0,0,0,2,0,1,1,2000,5000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,117.33336451024,2809
"4187","2019013988_1","2019013988","安徽省",1,47,1,3,3,2,1,0,1,1,247424.5,12.4188607639485,701288,13.4606739232992,701288,13.4606739232992,240308,1e+05,5,0,0,0,0,1,0,1,1,1000,145000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,154.228102674339,2209
"4188","2019013990_1","2019013990","安徽省",1,57,1,3,3,2,1,0,1,1,23880,10.0807965675065,218670,12.2953190230444,218670,12.2953190230444,21120,165000,4,0,0,0,0,1,0,1,1,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.622459435452,3249
"4189","2019013993_1","2019013993","安徽省",0,67,1,1,1,1,1,0,1,1,15447,9.64517008871425,28970,10.2740160907634,28970,10.2740160907634,200,10000,5,0,0,0,0,1,0,1,1,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.0293060402281,4489
"4190","2019013995_1","2019013995","安徽省",1,77,0,2,2,3,0,0,1,1,11356,9.33750151759286,2500,7.82404601085629,2500,7.82404601085629,300,0,5,0,0,0,0,1,0,0,1,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.188934591049,5929
"4191","2019013996_2","2019013996","安徽省",1,50,1,2,2,1,1,0,1,1,26000,10.1658518170036,1800742,14.4037093601484,1800742,14.4037093601484,13591,8e+05,5,1,0,1,0,2,1,1,1,10000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,103.344543165276,2500
"4192","2019013997_1","2019013997","安徽省",0,56,0,2,2,2,0,0,1,1,82885,11.325209383859,191912,12.1647922126098,-717488,-13.4835115017374,2115,155550,5,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.260367588247,3136
"4193","2019013998_1","2019013998","安徽省",1,43,0,3,1,3,0,0,1,1,40963.5,10.6204367052816,198350,12.1977884259425,168350,12.0338004245892,11905,85020,5,0,0,0,0,3,0,1,1,10000,1000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,112.793675810892,1849
"4194","2019013999_1","2019013999","安徽省",1,70,1,3,3,1,0,0,1,1,20320,9.91936090169242,54533,10.9065613019946,54533,10.9065613019946,200,39803,5,0,0,0,0,1,1,1,1,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.3937206980242,4900
"4195","2019014000_2","2019014000","安徽省",1,54,1,1,1,4,1,0,1,1,-46020,-10.7368313635894,233473,12.3608217177136,177473,12.0865737636512,7050,217896,5,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115.279547730156,2916
"4196","2019014001_2","2019014001","安徽省",1,55,1,2,2,2,1,0,1,1,131492,11.7867012922474,88979,11.3961556658163,88978,11.3961444271463,5153,57274,5,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,138.926327352667,3025
"4197","2019014005_2","2019014005","安徽省",1,79,1,1,1,2,1,0,1,1,8111,9.00097644407034,44410,10.7012199482861,44410,10.7012199482861,508,26000,5,0,0,0,0,1,0,1,1,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.0175769467092,6241
"4198","2019014009_2","2019014009","安徽省",1,55,1,3,3,3,1,0,1,1,99106,11.5039452633894,302674,12.6204115976967,302674,12.6204115976967,14905,150000,4,1,0,1,0,1,1,1,1,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.34075662306,3025
"4199","2019014010_1","2019014010","安徽省",1,64,0,1,1,2,1,0,1,1,30132,10.3133430089456,26038,10.1673122884573,26038,10.1673122884573,1000,20000,5,0,0,0,0,2,0,1,1,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106.365044020167,4096
"4200","2019014011_1","2019014011","安徽省",1,66,1,1,1,1,1,0,1,1,17470,9.7682404031281,165200,12.014912140069,165200,12.014912140069,1000,0,5,1,0,1,0,1,0,0,1,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.4185205733043,4356
"4201","2019014013_1","2019014013","安徽省",1,65,1,1,1,2,1,0,1,1,29277,10.2845575038096,416262,12.9390701486901,416262,12.9390701486901,5300,197328,5,0,0,0,0,1,1,1,1,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.772123049166,4225
"4202","2019014014_4","2019014014","安徽省",1,60,1,2,2,3,0,0,1,1,45125,10.7171916956352,542383,13.2037276729343,457383,13.0332763932863,2350,150000,5,0,0,0,0,1,0,1,1,550,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,114.858197840992,3600
"4203","2019014015_1","2019014015","安徽省",1,70,1,3,3,3,1,0,1,1,19595,9.88302971063373,108693,11.5962826736116,108693,11.5962826736116,20000,80000,5,1,0,1,0,2,0,1,1,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.6742762612691,4900
"4204","2019014018_1","2019014018","安徽省",1,69,1,1,1,1,1,0,1,1,67473.796875,11.1194946070492,286067,12.5639813281003,286067,12.5639813281003,8267,245000,5,0,0,0,0,1,0,1,1,7092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.643160316196,4761
"4205","2019014021_1","2019014021","安徽省",1,56,1,2,2,3,1,0,1,1,9563,9.16565676434954,227914,12.336723643799,227914,12.336723643799,5309,2e+05,3,1,0,1,0,1,0,1,1,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.0092639218665,3136
"4206","2019014027_1","2019014027","安徽省",0,70,1,2,2,2,0,0,1,1,16044,9.68309022688994,34640,10.4527643626764,34640,10.4527643626764,2000,20000,5,0,0,0,0,5,0,1,1,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.7622363420915,4900
"4207","2019014029_1","2019014029","安徽省",1,57,1,3,3,5,1,0,1,1,55630,10.9264779030693,394675,12.8858179203999,389725,12.8731966411809,23775,3e+05,3,3,1,1,1,3,0,1,1,10000,10000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,119.387919366263,3249
"4208","2019014030_1","2019014030","安徽省",1,69,1,3,3,3,1,0,1,1,16136.625,9.68884681215116,173327,12.0629352627604,173327,12.0629352627604,25000,117798,5,0,0,0,0,2,0,1,1,6250,18750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.8737525493317,4761
"4209","2019014053_1","2019014053","安徽省",0,37,1,7,7,3,1,8,1,0,65000,11.0821425488778,659814,13.3997132561026,609814,13.3209092716198,120614,450000,4,2,1,1,0,1,0,1,1,800,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,122.813883473647,1369
"4210","2019014054_1","2019014054","安徽省",0,36,0,6,6,4,1,0,1,0,14428,9.57692604202343,271940,12.5133367327097,271940,12.5133367327097,13240,250000,3,1,0,1,0,3,0,1,1,200,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.7175124143866,1296
"4211","2019014055_1","2019014055","安徽省",0,27,0,6,6,5,1,0,1,0,20000,9.90348755253613,486700,13.0954031958215,324700,12.6906569580909,1200,330000,5,0,0,0,0,1,1,1,1,1000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,98.079065703238,729
"4212","2019014057_2","2019014057","安徽省",1,46,1,6,6,3,1,0,1,0,121939.25,11.711278248877,1540280,14.2474747760447,1464280,14.1968742120467,157080,8e+05,3,3,1,1,1,3,1,1,1,10000,1500,10000,1,20000,0,0,0,0,1,2000,1,20000,0,0,0,0,0,0,42000,0.1273,1,0.2674,137.15403822262,2116
"4213","2019014061_1","2019014061","安徽省",0,48,0,3,3,4,1,5,1,0,16010.5,9.68100003598405,414250,12.9342249352888,414250,12.9342249352888,7450,4e+05,4,0,0,0,0,1,0,1,1,1000,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.7217616967231,2304
"4214","2019014062_2","2019014062","安徽省",1,54,1,3,3,3,1,3,1,0,45050,10.7155282630365,447290,13.0109624328106,432290,12.976851938304,5790,420000,5,0,0,0,0,2,0,1,1,1500,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,114.822545955934,2916
"4215","2019014063_2","2019014063","安徽省",1,48,1,3,3,3,0,0,1,0,14421,9.57644075656207,999780,13.8152905337607,999780,13.8152905337607,105580,850000,4,0,0,0,0,1,0,1,1,2000,6000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,91.7082175639431,2304
"4216","2019014065_1","2019014065","安徽省",1,40,1,3,3,3,1,3,1,0,35000,10.4631033404715,717340,13.4833052052328,717340,13.4833052052328,33520,6e+05,5,1,0,1,0,2,0,1,1,1000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,109.476531513387,1600
"4217","2019014066_1","2019014066","安徽省",1,57,1,3,3,3,1,12,1,0,36091,10.4937988057595,392760,12.8809540172832,392760,12.8809540172832,36800,344000,5,1,0,1,0,2,0,1,1,0,26000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.119813375759,3249
"4218","2019014069_1","2019014069","安徽省",1,39,1,4,2,2,1,13,1,0,50379,10.8273297005631,1959390,14.4881437582765,1959390,14.4881437582765,91390,1800000,3,3,1,1,1,3,0,1,2,14000,10000,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,117.231068444696,1521
"4219","2019014081_1","2019014081","安徽省",1,50,1,3,3,1,1,0,1,1,42199,10.6501518030609,137291,11.8298580397168,129291,11.7698209567689,5000,111951,5,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,113.425733428241,2500
"4220","2019014082_1","2019014082","安徽省",1,55,1,3,1,4,1,0,1,1,21070.681640625,9.95563785751486,320389,12.6772911615021,320389,12.6772911615021,489,3e+05,5,1,0,1,0,1,0,1,1,0,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.114725149983,3025
"4221","2019014085_2","2019014085","安徽省",1,62,1,2,2,2,1,0,1,1,442,6.0913098820777,17754,9.78436612162827,17754,9.78436612162827,100,0,5,0,0,0,0,1,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.1040560794974,3844
"4222","2019014098_2","2019014098","安徽省",1,42,1,6,6,3,1,0,1,1,27617,10.2261868041198,630266,13.3538972314792,551430,13.2202701830559,52366,4e+05,1,1,0,1,0,1,0,1,2,0,30000,0,0,0,0,0,0,0,1,5814,0,0,0,0,0,0,0,0,5814,0,1,0.111,104.574896552754,1764
"4223","2019014099_2","2019014099","安徽省",1,51,1,3,3,4,1,3,1,1,63524,11.0591730662305,170757,12.0479967722004,170757,12.0479967722004,50057,1e+05,5,1,0,1,0,1,0,1,1,0,0,50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.305308908839,2601
"4224","2019014100_1","2019014100","安徽省",1,66,1,3,3,2,1,0,1,1,4896,8.49617382419216,51379,10.8469848076485,31379,10.3538941583478,500,40000,5,0,0,0,0,1,0,1,1,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.1849696508881,4356
"4225","2019014101_1","2019014101","安徽省",1,54,1,6,6,3,1,13,1,1,140537,11.8532260782824,492264,13.1067704369298,490764,13.1037186394954,41814,2e+05,4,1,1,0,0,1,0,1,1,6000,20000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,140.498968462874,2916
"4226","2019014102_1","2019014102","安徽省",1,53,1,3,3,4,1,0,1,1,30039.5,10.3102684612655,357608,12.7871926933959,357608,12.7871926933959,18608,2e+05,4,0,0,0,0,1,0,1,1,1000,1000,16000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,106.301635743366,2809
"4227","2019014103_1","2019014103","安徽省",1,67,1,5,5,4,1,0,1,1,3670,8.20794694104862,289600,12.5762559394937,289600,12.5762559394937,3000,240000,4,0,0,0,0,5,0,1,1,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.3703929870693,4489
"4228","2019014127_1","2019014127","安徽省",1,70,0,3,3,3,1,13,1,1,106767,11.5784041689973,343290,12.7463308499799,290490,12.5793244312737,5590,2e+05,5,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.059443100655,4900
"4229","2019014130_2","2019014130","安徽省",1,50,1,2,2,2,1,0,1,1,1763,7.47477218239787,251746,12.436175921676,251746,12.436175921676,134,224103,5,0,0,0,0,1,0,1,1,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.872219178749,2500
"4230","2019014131_2","2019014131","安徽省",1,61,1,4,4,2,1,2,1,1,18452,9.82292804467771,177070,12.0843004136003,176650,12.0819256527873,14070,30000,5,0,0,0,0,1,0,1,1,10000,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.4899153709159,3721
"4231","2019014138_2","2019014138","安徽省",1,47,1,2,2,3,1,3,1,1,71879,11.182739428725,405652,12.9132509281697,383651,12.8574885641448,4525,370956,5,0,0,0,0,1,0,1,1,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125.053661130762,2209
"4232","2019014145_1","2019014145","安徽省",1,61,1,2,2,3,1,0,1,1,12367.900390625,9.42285971699666,46530,10.7478525448387,46530,10.7478525448387,2580,5000,5,0,0,0,0,1,0,1,1,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.7902852461985,3721
"4233","2019014147_1","2019014147","安徽省",1,71,0,1,1,5,1,0,1,1,20105,9.90872381933137,37500,10.5320962119585,37500,10.5320962119585,1000,30000,5,0,0,0,0,1,1,1,1,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.1828077277849,5041
"4234","2019014164_1","2019014164","安徽省",1,56,1,3,3,5,1,0,1,1,146846.25,11.8971414000392,731869.25,13.5033571567704,597869.25,13.3011273635414,8400,320000,5,0,0,0,0,1,1,1,1,3000,2000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,141.541973492527,3136
"4235","2019014175_3","2019014175","安徽省",1,45,1,4,4,5,0,0,1,1,3599.25,8.18848076940646,416163,12.9388322894224,416163,12.9388322894224,58850,347158,5,0,0,0,0,1,0,1,1,800,57500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.0512173109395,2025
"4236","2019014189_2","2019014189","安徽省",1,52,1,2,2,3,1,3,1,1,188359,12.1461049953606,377387,12.8410264651124,377387,12.8410264651124,5887,270000,5,0,0,0,0,1,0,1,1,5000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,147.527866558324,2704
"4237","2019014194_1","2019014194","安徽省",1,64,1,1,1,3,1,0,1,1,8682.2939453125,9.06904105215263,15930,9.67595940290409,15930,9.67595940290409,1154,5056,1,1,0,1,0,3,0,1,1,300,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.2475056056296,4096
"4238","2019014196_2","2019014196","安徽省",1,48,1,3,3,4,1,3,1,0,33332,10.4142731755021,434013,12.980829766551,238388,12.381654877336,11035,397878,5,0,0,0,0,2,0,1,1,875,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,108.457085773983,2304
